"pov","fem","youth","older","disab","eth","forn","GEOID","lep"
12.3777506112469,50.7029339853301,11.8887530562347,5.37897310513447,14.8768472906404,4.21760391198044,7.73227383863081,34005701502,NA
11.9318181818182,53.0651340996169,10.727969348659,4.59770114942529,17.827868852459,2.4904214559387,3.78787878787879,34005701600,NA
19.4768918232605,52.6077097505669,10.7079868984631,4.96346686822877,16.0417782538832,2.82186948853616,1.8392542202066,34005701700,NA
5.7153965785381,50.6220839813375,13.4914463452566,4.97667185069984,10.1546176347681,1.82737169517885,2.33281493001555,34005701801,NA
10.2564102564103,1.00502512562814,0.738989062961868,0.118238250073899,26.4705882352941,20.3369790127106,4.22701744014189,34005701802,NA
15.3046764289088,49.4244773314541,13.6715997181113,4.65116279069767,16.8996188055909,4.04040404040404,4.04040404040404,34005701900,NA
50.2840909090909,52.0451339915374,15.3737658674189,3.80818053596615,24.6445497630332,11.5655853314528,15.9090909090909,34005702000,NA
51.7308948399739,50.5177993527508,21.9417475728155,0.0647249190938511,7.83861671469741,8.12297734627832,6.0625814863103,34005702101,NA
8.94632206759443,3.88349514563107,1.49365197908887,1.28827483196415,10.5442176870748,28.024645257655,1.785050204537,34005702104,NA
NA,NA,NA,NA,NA,NA,NA,34005702106,NA
NA,100,0,0,NA,0,NA,34005702107,NA
NA,NA,NA,NA,NA,NA,NA,34005702108,NA
22.3728813559322,50.0236854571293,20.9853150165798,0.189483657034581,11.0135674381484,9.47418285172904,7.45762711864407,34005702109,NA
NA,NA,NA,NA,NA,NA,NA,34005702110,NA
31.49300155521,37.7298161470823,14.7082334132694,0,7.1156289707751,9.64561683986144,5.92261121347723,34005702111,NA
0,36.8421052631579,21.0526315789474,0,0,5.26315789473684,6.97674418604651,34005702112,NA
15.3399186519465,48.025763091571,10.0812097451694,7.11285354242509,24.4330884701373,10.5572668720246,13.1152125279642,34005702203,NA
40.661252900232,50.0239808153477,13.9568345323741,6.09112709832134,32.6708074534162,8.82494004796163,3.1077694235589,34005702204,NA
22.9498088543594,52.5114721567655,14.932407292571,3.50985985365249,17.9656538969617,9.43817437678283,6.93421698576338,34005702205,NA
20.7705192629816,50.3191489361702,13.1382978723404,5.21276595744681,31.5728380731283,6.43617021276596,3.73259052924791,34005702206,NA
26.6116554925219,52.40232312566,11.9060190073918,6.07180570221753,26.4187866927593,7.81414994720169,8.40639504899433,34005702207,NA
14.087662792326,49.5481718337272,15.3482552481579,3.04462672042263,19.8233268453361,7.47949395245378,5.56096204643403,34005702208,NA
22.4152191894127,49.2561983471074,14.9586776859504,3.80165289256198,21.7821782178218,8.59504132231405,6.61157024793388,34005702300,NA
7.26482458863707,49.9845057328788,13.3560582584444,4.95816547877285,15.004935834156,1.76634645181283,6.56956925937403,34005702400,NA
12.7161092260462,50.257981296356,14.8178007094486,3.25701386649468,17.154442877292,4.72428248951951,8.01354401805869,34005702500,NA
12.6653216767541,50.6487695749441,12.1923937360179,6.21923937360179,19.9599298772852,5.88366890380313,8.38926174496644,34005702601,NA
15.971515768057,48.9894128970164,15.7844080846968,4.42733397497594,26.2702702702703,4.33108758421559,4.54545454545455,34005702602,NA
40.3139198678232,46.7134416543575,13.4785819793205,2.91728212703102,28.7172658677319,7.23781388478582,1.49420993649608,34005702603,NA
39.4195888754534,53.126244524094,15.8502588610115,4.1816009557945,25.8620689655172,17.4432497013142,6.09756097560976,34005702604,NA
10.2137767220903,52.6396009422198,15.3664957738673,3.71345434391021,12.4464176362523,6.20756547041707,6.52777777777778,34005702700,NA
8.60927152317881,52.9130434782609,13.7826086956522,4.95652173913043,16.0522631824545,5.21739130434783,5.94975760246805,34005702801,NA
19.5182724252492,52.4420876360592,14.6246162433715,6.22383477532794,24.880810488677,6.47502093217974,8.85445489762036,34005702802,NA
8.98398398398398,53.0277028683501,13.1404756067664,5.63863692081392,19.3893528183716,6.5212061779848,8.65408188281442,34005702803,NA
17.5869120654397,51.0356536502547,13.616298811545,7.13073005093379,15.1657060518732,5.50084889643463,11.2733446519525,34005702804,NA
19.0523443314314,52.9673590504451,13.9960435212661,6.1078140454995,23.6905078436586,6.84965380811078,11.1028684470821,34005702805,NA
20.4471238382316,51.5873015873016,16.2946428571429,4.71230158730159,18.75,6.34920634920635,5.62996031746032,34005702806,NA
15.7584683357879,53.5521096285611,13.3429498737829,5.80598629642986,17.0127795527157,6.81572304363505,7.50090155066715,34005702807,NA
16.0985391005443,51.7683970336566,15.4306902452938,5.79007415858528,26.158038147139,6.47461494580719,6.7313177410154,34005702808,NA
11.8471337579618,56.7567567567568,14.8648648648649,3.17567567567568,18.7415426251691,3.04054054054054,3.17460317460317,34005702809,NA
11.7394416607015,53.1519575315196,13.3377571333776,6.96748506967485,18.4150943396226,5.44127405441274,12.1813031161473,34005702810,NA
9.84380675626589,52.5552736498731,12.3595505617978,7.1402682131207,23.2424126008452,5.14679231605654,8.22761870242842,34005702811,NA
5.7424315233061,51.2253724171072,10.8601633829889,5.98270062469966,9.46324090562198,2.40269101393561,6.58337337818357,34005702905,NA
6.46663217796172,52.0108450067781,12.4717577948486,7.50112968820606,17.9389312977099,1.31043831902395,6.14886731391586,34005702906,NA
9.55642530984997,52.7490297542044,10.7373868046572,10.8990944372574,14.9659863945578,1.0025873221216,5.57729941291585,34005702907,NA
8.46491228070176,55.0487156775908,11.0274579273694,14.6147032772365,14.4533947065593,0.907883082373782,5.19053876478318,34005702908,NA
8.95697304537084,53.3678756476684,12.8530837372556,3.27594852080896,10.2850956333454,2.7410997827177,10.1788400467993,34005702909,NA
6.16883116883117,52.4051705869888,14.3674507310871,5.14939605848697,10.0186393289842,1.61051070141979,6.92943420216147,34005702910,NA
9.01035816797704,52.5321995748406,11.9294735525822,2.60097536576216,11.646803900325,3.40127547830436,6.76804187959616,34005702911,NA
10.9134360063728,52.6727682716541,9.90847592518902,4.9078127072556,16.4281705948373,2.49369942963258,6.4066852367688,34005702912,NA
10.3195901439375,51.0906446921958,13.08773630635,4.65341735336888,13.685316522196,2.13281628696074,2.88414929714009,34005703000,NA
12.5818099751749,52.5051624823389,14.1941093359417,3.57569829366373,14.9766973170424,5.4559287034018,6.35270762104334,34005703101,NA
7.45682888540031,50.7936507936508,13.5714285714286,6.11111111111111,12.2673434856176,2.93650793650794,7.84929356357928,34005703102,NA
12.4031007751938,50.0533617929562,12.6467449306297,4.37566702241195,21.2439647827322,1.57417289220918,2.29455709711846,34005703201,NA
10.1789709172259,51.1246664125048,12.5810141059855,4.68928707586733,11.579361953525,1.63934426229508,3.3539919795844,34005703202,NA
20.6663196251952,57.630072193179,3.13666915608663,26.5870052277819,27.7836691410392,0.796614388847399,4.63300364393545,34005703203,NA
13.1877729257642,50.2564102564103,12.3076923076923,3.41880341880342,23.4159779614325,1.1965811965812,3.01724137931034,34005703300,NA
18.111254851229,49.1390728476821,13.4437086092715,4.70198675496689,20.8080808080808,2.18543046357616,3.09278350515464,34005703400,NA
29.4811320754717,52.0128824476651,15.1368760064412,8.37359098228663,23.2815964523282,17.0692431561997,1.20898100172712,34005703500,NA
6.73253352152435,49.3444909344491,14.5327754532775,3.11018131101813,12.7364814538954,1.47838214783821,2.20362622036262,34005703600,NA
7.20973782771536,49.8761993190963,14.8406066233364,2.75456515010833,10.778743315508,1.05230578768183,2.04271123491179,34005703700,NA
4.07972594207412,51.3392165969964,14.3675491562161,5.3723486607834,13.073317710077,0.820560458275275,3.40610001548227,34005703801,NA
10.1801096319499,52.4440977639106,12.3764950598024,3.71814872594904,13.9916550764951,1.74206968278731,3.1721268850754,34005703802,NA
4.0551500405515,52.4210939031562,12.0956675161733,5.92040776318369,12.0910075839653,1.13703195451872,4.29327582826897,34005703803,NA
3.5593965138421,50.6353147363809,15.2037388637359,2.92098729370527,8.45269951204155,1.08076529867095,4.62976486052286,34005703804,NA
6.33093525179856,51.0424155283968,13.2039300263599,5.99089384136113,9.9359795134443,0.982506589983225,1.70141385094656,34005703900,NA
13.6939313984169,51.2361914781694,10.9153077327722,4.60284061020515,16.1189801699717,3.28774329300368,9.7317201472909,34005704004,NA
5.17755489292491,51.82976416373,12.3068582271618,5.04201680672269,11.7885004334008,1.59934941718623,6.7497966928707,34005704005,NA
5.33980582524272,52.235401459854,12.728102189781,4.42518248175182,14.8779364348227,3.51277372262774,10.9885260370697,34005704006,NA
12.6247798003523,53.7217730694173,12.0713688318929,8.47504878728743,17.3004987531172,1.86785614719822,3.30202106461714,34005704007,NA
5.12080778939776,51.1577813677975,14.21647819063,4.43367438520912,9.52012383900929,0.987255429904865,6.12723013155524,34005704008,NA
9.22518787250583,50.965250965251,13.2561132561133,2.29086229086229,11.133088443063,2.54826254826255,5.45688545688546,34005704009,NA
10.2678571428571,48.7086213168425,15.4965441978901,3.7831938886868,15.6467570538659,1.12768279374318,4.71956224350205,34005704011,NA
8.33063733419605,51.7519780397223,12.901663168093,2.29291135152592,7.48134004513105,1.82464072339738,6.37816890037139,34005704012,NA
6.31067961165049,51.1326301227736,16.7905931177589,1.83295867196957,9.46048632218845,1.86754279785578,6.46723154072281,34005704013,NA
6.0530679933665,52.1144278606965,16.6252072968491,2.61194029850746,6.98839062144321,1.96932006633499,6.15671641791045,34005704014,NA
14.6118721461187,50.0787401574803,15.4330708661417,3.62204724409449,14.5901639344262,4.25196850393701,2.28310502283105,34005704100,NA
63.9175257731959,11.5340253748558,0.519031141868512,0.403690888119954,30.9278350515464,18.3391003460208,1.50375939849624,34007600100,NA
56.3311688311688,53.8745387453875,18.2041820418204,3.6080360803608,30.013221683561,28.0852808528085,2.69076305220884,34007600200,NA
63.1279129984464,53.9483579844573,17.3477061920281,4.28678866883931,36.6364665911665,40.5615442466784,4.0071011919858,34007600300,NA
65.1347881899872,53.8659793814433,19.8453608247423,3.19587628865979,30.887706524783,40.5154639175258,3.44740177439797,34007600400,NA
83.1719128329298,50.9355509355509,8.41995841995842,13.2016632016632,47.4462365591398,26.9230769230769,7.6271186440678,34007600500,NA
31.6455696202532,43.9140811455847,3.10262529832936,0.954653937947494,5.63165905631659,19.2124105011933,16.8316831683168,34007600600,NA
66.9383003492433,29.6180555555556,12.3958333333333,1.5625,35.8199356913183,47.9513888888889,3.50694444444444,34007600700,NA
77.3482658959538,53.1966643502432,18.3287004864489,3.83947185545518,32.6502732240437,62.8040305767894,6.98401667824878,34007600800,NA
74.015203870076,53.6943552088114,20.8122992198256,1.37677833868747,30.4597701149425,69.1601652134006,8.94905920146856,34007600900,NA
52.6185857873391,49.8150431565968,18.5485291527215,2.6422406200458,27.1645865834633,61.9693500088075,12.1014620398098,34007601000,NA
57.2120559741658,50.4825737265416,18.4182305630027,2.46648793565684,26.5833817547937,57.372654155496,20.2144772117962,34007601101,NA
59.1001628664495,51.5139281388777,19.4993944287444,2.74525635849818,28.0546075085324,46.386758175212,24.6467501009285,34007601102,NA
53.4922211188348,54.1953457882661,17.7810553916749,2.19600131104556,27.3386511965192,42.3139954113405,11.8321861684694,34007601200,NA
70.1101101101101,52.2875816993464,18.3996831055655,2.95107942166766,26.4913831197525,48.1481481481481,11.3883937413349,34007601300,NA
51.8026565464896,55.7828810020877,15.3862212943633,4.71816283924843,18.9585211902615,7.55741127348643,3.9874739039666,34007601400,NA
60.5483870967742,54.3742216687422,18.0572851805729,2.72415940224159,25.0658241179568,25.6382316313823,9.65130759651308,34007601500,NA
58.2708425231584,56.686291000841,18.2506307821699,3.99495374264087,26.8514094601051,17.367535744323,4.64912280701754,34007601600,NA
82.7679782903664,57.8636047320807,21.1551844119694,1.77453027139875,25.6139025311674,17.8148921363953,2.18707940780619,34007601700,NA
69.0577507598784,50.8235294117647,19.0588235294118,4.47058823529412,32.2709163346614,27.2352941176471,12.9885748647023,34007601800,NA
68.7971058185107,55.5620098751089,19.3726401394133,2.58495498112112,30.764029749831,21.0862619808307,3.13218390804598,34007601900,NA
51.8374259102455,51.9253405078191,17.7736673953254,3.39667059021355,27.7384500745156,21.9270220279132,5.68353791827812,34007602000,NA
84.9710982658959,67.3913043478261,0,30.4347826086957,84.9710982658959,0.543478260869565,4.04624277456647,34007602501,NA
23.730378578024,53.2673267326733,3.43234323432343,17.029702970297,30.046511627907,4.81848184818482,6.78733031674208,34007602502,NA
24.2377460439985,51.8504387638306,15.6047310186952,5.03624570774514,22.992700729927,24.9141549027089,7.15384615384615,34007602503,NA
18.7953555878084,51.9593613933237,13.1712626995646,7.76487663280116,18.2499014584155,11.8650217706821,5.76923076923077,34007602601,NA
26.0153256704981,52.1788990825688,15.7110091743119,6.03975535168196,21.4460784313725,15.8639143730887,8.90672782874618,34007602602,NA
0,53.3333333333333,16.6666666666667,10,19.2307692307692,10,0,34007602701,NA
25.2218934911243,52.3061580653204,16.6292695088507,3.7646472201446,15.6878099712869,24.6073298429319,14.8139079333986,34007602702,NA
15.2855302705024,50.9537939805002,14.2009325985587,5.25646460364561,16.9369369369369,15.0487494701145,9.03253424657534,34007602703,NA
25.8694109297374,50.8379888268156,14.7695530726257,4.78351955307263,23.3192470226662,16.7248603351955,1.98722498225692,34007602800,NA
8.54170834166833,52.1678321678322,12.7872127872128,4.93506493506494,14.0737600678254,5.51448551448552,6.45354645354645,34007602901,NA
23.8004448681284,54.6984126984127,13.1428571428571,6.6031746031746,18.488253319714,8.44444444444444,3.42857142857143,34007602902,NA
15.4732510288066,51.1934156378601,13.7448559670782,5.21262002743484,17.7499271349461,4.91083676268862,3.92318244170096,34007603001,NA
27.0121951219512,51.4634146341463,17.0528455284553,3.06910569105691,21.1643685708032,22.4186991869919,13.9430894308943,34007603002,NA
18.8897658510918,52.8808208366219,13.0491975795843,5.07761115495922,20.5533596837945,5.4722441462773,3.94632991318074,34007603100,NA
17.6180408738548,52.4271844660194,11.1403653118315,8.31002139213428,21.3090088395712,5.18347869014316,5.43031100872141,34007603200,NA
18.2372614597679,51.7949740725967,12.0063821300359,8.11727163940965,19.8125,2.81212604706821,24.2179815069841,34007603301,NA
11.5212713126966,53.3573534228628,10.4487389452997,8.89289223714379,13.0745125348189,2.40746806419915,10.8909269570914,34007603302,NA
19.3726155150488,58.6141613025369,8.02726240060583,11.8515713744794,27.3087071240106,3.44566452101477,15.5132192846034,34007603303,NA
11.1627906976744,51.9473469941647,11.412674718415,8.46790609309268,13.2633999137807,3.06690188628036,12.4983037047089,34007603400,NA
9.85142118863049,51.1923944569771,14.6793425717048,4.04447309055753,11.5787665349596,2.23976796648405,17.466967450854,34007603501,NA
7.23096554657593,50.6380263717567,12.4627817949809,5.82730752871119,9.39672572325633,1.16971501488728,11.5057422373458,34007603503,NA
6.02902865649423,50.5864547862278,13.3181990162694,8.66439651910708,14.5677062771417,1.32425274309497,12.541868254559,34007603504,NA
11.4040114613181,49.9434069043577,14.7990945104697,6.25353706847765,13.2182103610675,3.2258064516129,10.7736389684814,34007603505,NA
6.10164333536214,51.445874337623,13.5806207418622,5.91975775927328,10.0288831835687,1.75624526873581,16.5026495079485,34007603506,NA
11.1491006392151,53.9625874625161,12.2947308296444,6.2544623732686,12.6345343940103,1.28516350135656,12.8373554191061,34007603507,NA
12.4104327887647,53.972602739726,9.86301369863014,9.26027397260274,17.9940119760479,2.21917808219178,7.04109589041096,34007603601,NA
4.24981522542498,49.7580945292147,14.1793822106438,7.40602902865649,7.44059213089209,1.41421659843692,2.69770879526977,34007603602,NA
9.46822308690013,50.3859348198971,13.8078902229846,8.44768439108062,8.83325460557393,1.71526586620926,7.69563337656723,34007603603,NA
14.1931684334511,52.3851590106007,10.7773851590106,6.27208480565371,19.3813131313131,4.41696113074205,9.98233215547703,34007603700,NA
9.48989412897016,51.2406231967686,13.8872860165416,6.25120215426043,11.9727047146402,1.05789574918254,3.15445277938065,34007603800,NA
13.7146371463715,53.8398525496621,11.181650624616,8.15072701208273,19.8161607524583,1.16731517509728,3.50194552529183,34007603901,NA
14.0512820512821,55.4871794871795,9.2991452991453,9.64102564102564,21.20886981402,2.08547008547009,5.57264957264957,34007603902,NA
16.4804469273743,51.0176390773406,11.6689280868385,4.20624151967436,20.3703703703704,4.07055630936228,2.37430167597765,34007604001,NA
23.0522945570971,53.2524807056229,10.2535832414553,7.71775082690187,20,2.53583241455347,6.51013874066169,34007604002,NA
35.7630161579892,51.2875536480687,17.5608011444921,3.6480686695279,24.1219606329602,20.6008583690987,14.1273247496423,34007604100,NA
21.7428817946506,53.9825499577822,10.2448634956375,5.06614128905151,20.0121469784391,7.99324514494793,5.69977426636569,34007604200,NA
20.1676403352807,53.3080808080808,10.3787878787879,4.72222222222222,15.8785599140247,4.06565656565657,4.01515151515152,34007604300,NA
13.4838134838135,52.3017523017523,11.6424116424116,5.37570537570538,16.9769643420637,2.46510246510247,3.32640332640333,34007604400,NA
34.618730066686,52.3505513639002,11.3174695298897,5.62971561230412,21.6175586289838,8.24143934997098,10.1846508944028,34007604500,NA
20.3728362183755,51.9486474094452,10.1329665291151,7.29023383768913,17.0823529411765,3.62219165520403,2.52324037184595,34007604600,NA
17.3913043478261,50.7722969606378,14.4494270054808,6.17837568510214,22.1852468108708,0.896860986547085,0.36668412781561,34007604700,NA
27.7676950998185,55.3539019963702,11.1615245009074,6.62431941923775,15.7944814462417,0.635208711433757,0.907441016333938,34007604800,NA
32.5216811207472,51.4448924731183,14.6841397849462,4.50268817204301,19.8867657466384,1.34408602150538,0.86522462562396,34007604900,NA
34.9978840457046,50.376254180602,15.9698996655518,4.47324414715719,24.4972577696526,2.09030100334448,1.69276343630978,34007605000,NA
20.8101077666295,51.2877115526122,11.9205298013245,5.59234731420162,18.7375149820216,2.5018395879323,0,34007605100,NA
20.5639913232104,51.5308322552824,10.9961190168176,7.67572229409228,21.3702359346642,1.63863734368262,1.40664961636829,34007605200,NA
24.7219846022241,52.8887000849618,13.2540356839422,4.71537807986406,13.8952164009112,4.71537807986406,3.0161427357689,34007605300,NA
18.2536546819439,52.0792848814613,10.5713175281772,7.65643218033424,19.588062211013,1.08822386319471,1.65942315290399,34007605400,NA
16.7857142857143,51.0926118626431,11.2382934443288,6.65972944849116,16.2803234501348,3.17377731529657,2.95315682281059,34007605500,NA
13.8039215686274,53.5755701584847,12.137611132586,6.14611519134132,22.3855522889542,1.93274062620796,5.33333333333333,34007605601,NA
22.0502235982112,50.6949270326616,13.724808895066,5.6636553161918,11.7837837837838,1.772063933287,2.0926243567753,34007605602,NA
12.4697010503636,52.3540489642185,12.8867366155502,6.05326876513317,20.310255673657,1.02232983588916,1.34517083669626,34007605700,NA
11.5110356536503,53.3446519524618,10.6960950764007,8.04753820033956,15.4377043225572,0.882852292020373,2.75042444821732,34007605800,NA
5.26714664645699,51.5530303030303,12.5757575757576,6.70454545454546,9.08733280881196,0.795454545454545,1.39886578449905,34007605900,NA
15.687276443536,54.0774719673802,12.89500509684,6.3710499490316,17.9876335019674,1.63098878695209,5.31425651507409,34007606000,NA
6.42919200695048,51.159793814433,14.9484536082474,5.75601374570447,4.98369818351188,1.76116838487973,2.99739357080799,34007606100,NA
8.52634258080937,52.9936305732484,13.5796178343949,7.33757961783439,15.0300054555374,1.07006369426752,4.30730478589421,34007606200,NA
9.94017487344685,53.8777372262774,12.0894160583942,5.38321167883212,13.671875,2.82846715328467,2.25494707777266,34007606300,NA
3.70603015075377,51.976528721433,15.2254478072885,7.19579987646695,6.04838709677419,0.772081531809759,2.53242742433601,34007606400,NA
27.4235164025064,54.5319465081724,11.998514115899,7.31797919762259,21.6872110939908,2.37741456166419,5.98384728340675,34007606500,NA
13.6324417601381,50.9554140127389,11.0403397027601,6.83651804670913,16.6590389016018,3.31210191082803,5.0365906155833,34007606600,NA
11.6938041869317,53.0344681750899,10.9113977585113,6.78790441953901,21.8651685393258,2.6009727215056,2.32607316557412,34007606700,NA
13.5149023638232,50.7045862157315,10.7353317960543,7.22521137586472,21.8338262973918,5.1242633871381,12.3494747630028,34007606800,NA
19.6071553840758,50.2996122664787,9.30560451180825,8.38914346140289,16.5435745937962,3.34860768417342,6.52402665731322,34007606901,NA
17.6470588235294,56.390977443609,13.5338345864662,5.26315789473684,36.1344537815126,0,0,34007606902,NA
19.4926873857404,51.2645249487355,11.0503531556163,6.74413305992253,21.5432542535346,2.25563909774436,4.07837776258829,34007607000,NA
13.9890994030625,52.0466321243523,12.720207253886,6.19170984455959,16.1991199119912,2.12435233160622,2.53886010362694,34007607100,NA
29.3092317624274,51.8082602182752,11.4915471859619,5.79927241600685,23.5547494899116,4.79349454312005,5.41408089022041,34007607200,NA
24.8520710059172,51.5990020412792,13.2229530505784,5.01247448400998,15.4503295093971,4.0598775232479,3.20236202589144,34007607300,NA
17.1597633136095,50.4837595024188,10.9536973047685,7.15272978576365,19.6383363471971,4.04284727021424,6.56530753282654,34007607401,NA
16.6739415102575,51.7841601392515,11.5752828546562,6.39686684073107,19.8169336384439,3.69886858137511,6.85763888888889,34007607402,NA
19.1377091377091,53.0747991967871,8.8855421686747,4.43022088353414,16.8062685760605,3.48895582329317,16.3529116465863,34007607501,NA
7.73418008618734,51.7464965488392,16.1054172767204,4.8107090566827,15.7376261412782,1.65237398033884,8.65927630202886,34007607502,NA
9.90950897492954,53.0127379418921,15.2569056819808,3.54944897667096,12.9475703324808,2.30427937598397,14.4124803205954,34007607503,NA
1.8086500655308,49.8430962343096,16.7102510460251,2.40585774058577,7.51494449188727,1.7520920502092,10.0418410041841,34007607504,NA
11.1331569664903,50.5475251861586,14.1042487954446,3.85457731055629,8.14574147133906,2.38720981165134,14.323258869908,34007607505,NA
12.7892301220025,50.2669404517454,13.223819301848,6.40657084188912,16.8342807170966,2.38193018480493,4.14784394250513,34007607600,NA
38.4806131650135,51.6752867101417,12.4353496739375,3.48549583989206,29.5460063122117,14.0319316393074,11.2435349673937,34007607701,NA
30.6122448979592,52.3628219484882,12.2060470324748,4.03135498320269,25.3538018709523,5.44232922732363,6.42777155655095,34007607702,NA
31.0667823070252,52.8834770843903,11.1956705564011,2.92575680703535,21.460843373494,6.0882800608828,6.0931279210663,34007607801,NA
22.605504587156,51.7188103514871,12.9007338740827,3.97837002703747,13.2771760930606,3.43762070297412,4.22018348623853,34007607802,NA
12.353838332486,50.1015228426396,13.1979695431472,6.39593908629442,18.4648416532475,1.6243654822335,2.08121827411167,34007607900,NA
