"pov","eth","youth","forn","fem","lep","older","GEOID","disab"
12.5421190565331,3.66903781355298,18.7570198427555,6.02770497940846,49.2699363534257,6.88845401174168,14.825907899663,"34005700102",NA
12.5,6.84097421203438,19.1977077363897,5.08595988538682,53.5458452722063,6.76751592356688,16.3323782234957,"34005700103",NA
36.7127496159754,12.1863799283154,25.4480286738351,5.22273425499232,52.2273425499232,12.9471890971039,11.5719406041987,"34005700104",NA
8.90981528431728,0.249465431218817,21.3471133285816,3.20741268709907,49.4654312188168,3.21223709369025,14.8966500356379,"34005700200",NA
17.1824973319104,4.51745379876797,22.1081451060917,10.643394934976,49.6235455167693,10.7871720116618,21.6290212183436,"34005700303",NA
16.2981162981163,0.286650286650287,23.996723996724,7.002457002457,49.9180999180999,5.13259195893926,16.0524160524161,"34005700304",NA
8.25263157894737,2.92631578947368,23.6842105263158,7.34736842105263,52.7789473684211,5.81157775255392,21.3052631578947,"34005700305",NA
10.8670066692821,4.74695959199686,23.4994115339349,4.51157316594743,50.1373087485288,1.14613180515759,15.300117693213,"34005700306",NA
4.25087108013937,7.38675958188153,26.7595818815331,4.11149825783972,51.4982578397212,7.54578754578755,12.8571428571429,"34005700307",NA
5.3046218487395,0,18.3823529411765,2.73109243697479,49.422268907563,3.27868852459016,18.3298319327731,"34005700401",NA
15.9375,1.77017701770177,17.4017401740174,0.96009600960096,49.6849684968497,1.23992560446373,14.9414941494149,"34005700402",NA
18.4511313272685,5.63218390804598,20.9425287356322,1.77011494252874,52.0919540229885,3.44242424242424,18.2758620689655,"34005700403",NA
27.0047169811321,2.35849056603774,25.8254716981132,6.07311320754717,52.0047169811321,8.34914611005693,13.3844339622642,"34005700405",NA
35.551724137931,20.7586206896552,21.2413793103448,23.7241379310345,49.6724137931034,25.9965337954939,10.2413793103448,"34005700407",NA
26.7032464563329,8.91632373113855,10.1966163694559,19.6616369455876,46.5020576131687,6.65687714145864,13.2144490169182,"34005700408",NA
10.5576923076923,2.53846153846154,23,2.86538461538462,56.3076923076923,1.87220187220187,18.4615384615385,"34005700501",NA
5.07212657049791,2.4662633783155,24.4765006979991,2.23359702187064,50.9073987901349,0.704934541792548,14.704513727315,"34005700502",NA
6.74070247933884,1.42045454545455,28.4865702479339,6.04338842975207,51.4462809917355,1.83079056865465,13.8429752066116,"34005700503",NA
6.73388548793662,0.845070422535211,23.8732394366197,5.63380281690141,52.6760563380282,1.66666666666667,22.2183098591549,"34005700504",NA
2.70396999062207,1.82627378759975,32.9957028852056,15.8072437077962,49.9079189686924,7.75917578879588,13.182934315531,"34005700505",NA
7.48310810810811,6.91275167785235,24.1946308724832,13.8926174496644,50.2181208053691,16.0932095394138,11.5436241610738,"34005700602",NA
16.4879592195465,2.49604499912111,22.6050272455616,20.9175602039023,49.2177887150642,23.7174721189591,12.5153805589735,"34005700603",NA
9.32864949258392,2.92740046838408,24.2779078844653,3.1615925058548,50,6.12664473684211,11.2607338017174,"34005700605",NA
16.049766718507,1.95718654434251,21.9266055045872,3.36391437308868,53.5474006116208,1.65070980521624,18.3180428134557,"34005700701",NA
34.5140388768898,8.207343412527,22.9805615550756,24.6652267818575,52.4838012958963,50.0959692898273,7.21382289416847,"34005700702",NA
41.4566929133858,11.8897637795276,29.2125984251969,22.9527559055118,52.1259842519685,25.3996447602131,7.8740157480315,"34005700703",NA
10.7591876208897,5.63346228239845,18.8588007736944,9.11508704061895,50.3868471953578,8.25898547030334,14.1441005802708,"34005700800",NA
28.171713300115,14.3290371493556,23.6542835481425,6.02729340409401,55.3828658074299,3.0744974379188,10.5761940864291,"34005700900",NA
31.9712617871576,9.96425379803396,18.3869526362824,15.6836461126005,54.8927613941019,18.7662491136847,12.6899016979446,"34005701001",NA
18.8847235238988,7.28678537956888,24.9062792877226,10.5201499531396,46.2511715089035,8.16326530612245,14.4095595126523,"34005701002",NA
9.64394710071211,6.48575827559661,28.0215550423403,8.33333333333333,51.4626635873749,9.17085427135678,12.3941493456505,"34005701102",NA
9.71184631803629,4.04025003811557,33.053819179753,15.2767190120445,48.4677542308279,8.78535773710482,7.48589724043299,"34005701103",NA
26.7452402538531,8.82752376641014,25.531914893617,21.7292892711634,53.3725667722952,20.8133971291866,10.6609325486646,"34005701104",NA
16.5759945596736,15.4925036272771,24.9556666129292,15.2668063840077,50.8463646622602,16.2308081660199,11.7362566500081,"34005701105",NA
12.2014202711427,10.6814580031696,23.486529318542,5.48335974643423,56.0380348652932,5.97420230821453,16.6719492868463,"34005701201",NA
23.5294117647059,5.21155830753354,24.922600619195,7.99793601651187,50.4127966976264,10.2150537634409,15.9958720330237,"34005701203",NA
36.3747954173486,5.36006546644844,28.6006546644845,5.56464811783961,53.3551554828151,6.05528740675735,14.2389525368249,"34005701204",NA
33.1539735099338,6.08443708609272,16.9701986754967,10.5546357615894,58.2367549668874,10.7758620689655,18.5430463576159,"34005701205",NA
11.7162074202647,3.47807301793044,22.3590408295528,8.03629293583927,51.6958306329661,6.95811398489357,12.6377187297472,"34005701301",NA
9.97191011235955,2.09643605870021,23.5150244584207,5.27603074772886,57.2327044025157,0.652883569096844,13.5569531795947,"34005701302",NA
13.4821428571429,7.43378588916092,19.0741152904518,12.5306031604718,50.9014021811707,14.1470180305132,15.8246160694414,"34005701303",NA
9.1855583543241,5.94458438287154,25.3400503778338,8.71536523929471,50.1091519731318,7.01074511185485,15.1301427371956,"34005701401",NA
18.8937836514929,0.293685756240822,9.34899657366618,23.7885462555066,59.9608418991679,15.9796437659033,55.9960841899168,"34005701402",NA
13.663259817106,5.43302850995159,19.4459386767079,18.6928456159225,50.5110274341044,20.2166064981949,16.4335664335664,"34005701502",NA
13.1724484665661,4.4746103569633,19.2559074912016,3.31825037707391,54.1478129713424,2.64797507788162,11.5887380593263,"34005701700",NA
29.1997556505803,3.2376298106292,42.5167990226023,3.66524129505192,53.7568723274282,0,0,"34005702101",NA
21.3255599877263,12.1914050594331,19.9634257848217,8.77781164279183,52.0572996037793,9.84969619443556,15.7269125266687,"34005702203",NA
55.9096409842679,15.9333333333333,29.1666666666667,10.4666666666667,56.8,18.0722891566265,12.5,"34005702204",NA
25.9545923632611,7.73993808049536,16.8214654282766,5.21155830753354,44.1176470588235,3.21543408360129,12.8998968008256,"34005702206",NA
31.6952678107124,12.1944877795112,25.9230369214769,7.09828393135725,54.5501820072803,8.82751150825887,16.380655226209,"34005702207",NA
9.32977378108754,9.79649122807018,20.6315789473684,6.69473684210526,51.2701754385965,3.36979012710612,10.4701754385965,"34005702208",NA
21.0327022375215,5.23235800344234,21.4113597246127,9.91394148020654,48.881239242685,9.69652109548483,6.57487091222031,"34005702209",NA
27.1881948655751,12.6743480897514,27.2286234081261,8.18677986658581,52.3953911461492,6.47911338448423,9.23792197291288,"34005702210",NA
16.8510638297872,7.42285237698082,18.6822351959967,8.5070892410342,50.2919099249374,8.20695807314898,13.6780650542118,"34005702300",NA
10.4087033225522,4.10076157000586,23.2571763327475,4.30579964850615,48.3596953719977,2.37298448433222,12.5073227885179,"34005702400",NA
12.9342684717012,9.22377395258201,25.6576810652809,5.76485872036375,55.1477752517051,4.64877798666895,8.59045144527444,"34005702500",NA
12.2408687068115,6.40586797066015,19.9022004889976,4.86552567237164,55.7701711491443,6.9071373752878,15.1344743276284,"34005702601",NA
57.7004666949512,3.28317373461012,31.1901504787962,1.57318741450068,44.8016415868673,4.00907715582451,3.9671682626539,"34005702603",NA
18.9085408424482,8.26157784500815,28.2639050500349,10.0418896904817,52.8624621829183,7.19918595777156,8.40121014661392,"34005702700",NA
12.9239230064161,2.06232813932172,24.8854262144821,11.7781851512374,56.4619615032081,0,11.961503208066,"34005702801",NA
22.3152424942263,4.59006928406466,25.6639722863741,11.5762124711316,55.1096997690531,4.5625,16.0508083140878,"34005702802",NA
9.53054298642534,9.96361600895606,20.9627763783935,8.2843548838511,57.1788413098237,6.59150043365134,16.9045619927232,"34005702803",NA
21.7625294315506,8.50992263706694,20.7870837537841,11.0326269761184,52.0349815001682,9.37713894592745,16.4143962327615,"34005702804",NA
21.5487316421896,4.84687083888149,26.8974700399467,15.0199733688415,51.7177097203728,6.728866270851,17.5233022636485,"34005702805",NA
24.1683991683992,3.60731770162329,29.3738727132182,14.4808039165164,49.6263849523319,8.59614847892827,12.8832775057975,"34005702806",NA
33.8931297709924,11.5114503816794,27.2671755725191,17.1297709923664,56.7022900763359,7.09677419354839,12.2137404580153,"34005702807",NA
29.6160361377753,8.10276679841897,23.5177865612648,23.0942970073405,56.8605307735742,18.6562687462508,12.0553359683794,"34005702808",NA
37.7501725327812,14.0786749482402,26.2939958592132,3.45065562456867,65.3554175293306,0,6.55624568668047,"34005702809",NA
5.28808208366219,16.8573607932876,19.2219679633867,16.0183066361556,50.0381388253242,19.98361998362,22.2730739893211,"34005702810",NA
12.9090909090909,1.66485703944987,19.3268186753529,13.3912414042707,55.8812884545784,4.83018867924528,16.7933405718422,"34005702811",NA
4.19985517740768,5.20313613684961,23.4972677595628,9.07578997386553,51.8175338560228,4.34782608695652,14.3264433357092,"34005702905",NA
17.4766813942072,4.76839237057221,19.7888283378747,4.05313351498638,56.0967302452316,5.23194977328218,33.208446866485,"34005702906",NA
12.8011506652283,2.15749730312837,21.7547644732111,4.06328658755843,51.2405609492988,2.22648752399232,27.759798633585,"34005702907",NA
8.59879705947873,2.76230786366674,19.581198485186,5.65827578525284,55.3352639786144,0.813375508359693,33.4818445087993,"34005702908",NA
11.207927558517,4.88638305142662,22.4841961387323,13.0189646335213,54.1431744404579,6.67274384685506,11.9938493080472,"34005702909",NA
10.9152288072018,2.81320330082521,24.9624906226557,7.07051762940735,52.7569392348087,7.42486741308191,12.9782445611403,"34005702910",NA
8.28415796640944,5.17476168860645,11.484339536995,13.07308216069,52.8597367226509,10.1718532280539,15.2065365410803,"34005702913",NA
9.43396226415094,0.77066170608557,26.4948179643901,3.00292319957481,51.5546106829657,1.82774854610911,10.2311985118257,"34005702914",NA
8.48818536361551,7.79995411791695,27.598072952512,12.1128699242946,50.4932323927506,10.2105008468425,7.31819224592796,"34005702915",NA
6.33693972179289,0,21.3292117465224,8.50077279752705,52.0350334878928,14.8546824542519,9.01597114889232,"34005702917",NA
7.64156129741616,0.592991913746631,18.0053908355795,14.8247978436658,51.9676549865229,2.05479452054794,8.73315363881402,"34005702918",NA
12.9496402877698,4.09709072129454,26.2523670166982,8.88276811843691,52.5908073678774,6.7638064400072,13.9783095197108,"34005703000",NA
2.0927369716865,5.41649569142388,31.7603610997128,3.24169060320066,51.7439474764054,5.69902048085485,12.556421830119,"34005703102",NA
26.3770024138688,9.69936361641431,25.2578450735133,9.04103576914637,47.6409918806232,11.0893991206644,7.96576695194207,"34005703103",NA
5.54263565891473,6.22988070441204,28.99072145427,8.10452565801931,51.5811399356183,6.31917890923727,12.0810452565802,"34005703104",NA
11.7818374371194,4.15673815197246,19.0627482128674,6.8308181096108,47.6568705321684,0.95532452936218,12.6290706910246,"34005703201",NA
14.0066347217103,1.69247389268995,22.3982715160245,8.89449045732805,57.6881526827512,9.89345509893455,14.6921137918617,"34005703202",NA
24.8685199098422,1.85324317555723,3.20560981718006,6.53643876784373,59.0282995241673,5.66801619433198,64.2875031304783,"34005703203",NA
7.06436420722135,2.54297485438273,24.1795709617843,4.34720841028555,48.7853388265379,3.77415006739554,9.78832220485864,"34005703600",NA
10.1527542045981,1.37236962488564,28.8502592253736,3.12595303446173,50.7014333638304,0.48363694986297,11.5736505032022,"34005703700",NA
4.06235946634687,1.92590414583946,27.3154954425169,2.95501323140253,53.8077036165834,0.888480392156863,16.2158188768009,"34005703801",NA
15.5566478250184,8.94568690095847,20.8405013516835,9.78127304005898,45.2445318260015,9.09558067831449,10.0761857950356,"34005703802",NA
8.14991076740036,5.35504119262456,26.6575127500981,3.09925460965084,50.6276971361318,3.54020046918319,17.0459003530796,"34005703803",NA
3.14827828531272,1.82712579058327,28.6858749121574,5.65003513703443,51.9044272663387,1.80955206170276,8.47505270555165,"34005703804",NA
9.78886756238004,0,29.6003828667145,2.53649198372816,47.9061976549414,0.504922999242616,13.4721225173486,"34005703900",NA
17.7505738332058,6.14639122672788,20.2244325427187,16.1948482529967,52.8946697271104,20.4502305397342,13.5679673552665,"34005704004",NA
4.80446927374302,1.28491620111732,22.5698324022346,8.85474860335196,52.0391061452514,5.42881894311291,13.8826815642458,"34005704005",NA
25.0937890787828,0,23.3847436431847,27.4697790746144,48.5619007919967,31.0239651416122,9.25385577323885,"34005704006",NA
13.2801759692054,1.30363932645301,22.1618685497012,4.42694187941336,50.2444323737099,3.48128807658834,24.0630092341119,"34005704007",NA
8.59245630174793,2.2263109475621,26.3845446182153,3.84544618215271,51.0947562097516,2.90030211480363,14.0202391904324,"34005704008",NA
9.5975898429094,5.28577567683713,25.3330468414267,7.64933390631715,50.3867640739149,3.02682870901169,8.55178341211861,"34005704009",NA
8.30860534124629,0.857237059017474,26.2446422683811,5.14342235410485,48.82954170788,5.23194977328218,12.8585558852621,"34005704011",NA
8.07989922620119,1.87151340651431,20.8925679323376,3.47309699478136,50.6568292244017,2.37585199610516,7.39607701997481,"34005704012",NA
4.07138873396542,1.50306179254036,28.6323993319725,6.81016886249768,52.885507515309,5.64882480742643,7.71942846539247,"34005704013",NA
4.72911523970378,2.23463687150838,26.906586981941,10.8094062621801,49.7336624658958,12.0805369127517,12.7971937118358,"34005704014",NA
5.55771977665238,5.88844312152194,27.0868383590009,15.2323023165523,52.944221560761,11.8620302860348,8.74854406626116,"34005704200",NA
3.23653962492438,1.75438596491228,29.3708408953418,10.0423472474289,50.6654567453116,6.85378590078329,7.44101633393829,"34005704302",NA
19.5895816890292,3.88318863456985,20.5524861878453,5.8405682715075,53.5753749013418,9.0393595730487,10.9865824782952,"34005704500",NA
36.1970217640321,12.9570465033724,27.8665246716365,5.07632232871849,53.8161164359247,13.5996926623127,10.4366347177849,"34005704600",NA
27.3768893222818,21.7992240543162,18.7439379243453,20.2715809893307,42.3375363724539,42.1910828025478,10.6207565470417,"34005704700",NA
21.4162348877375,15.7986111111111,26.5277777777778,7.25694444444444,42.4305555555556,9.20535011801731,3.68055555555556,"34005704801",NA
0,29.2474344355758,5.95781071835804,24.4298745724059,8.49486887115165,34.8401957961417,1.19726339794755,"34005704802",NA
0,23.4291281052119,1.1690209449586,8.98684851436922,0.584510472479299,10.6186069167073,0,"34005981802",NA
32.0300157977883,4.95894909688013,33.7274220032841,4.46633825944171,39.1133004926108,2.15913634546182,0,"34005982111",NA
48.8847583643123,42.5650557620818,29.135687732342,19.0055762081784,46.8401486988848,44.1611422743498,7.94609665427509,"34007600200",NA
84.8300192431046,40.8012326656394,34.6070878274268,5.23882896764253,55.4699537750385,27.3440163654961,5.79352850539291,"34007600400",NA
36.3636363636364,69.7620429483459,25.3627394080093,23.7957051654092,38.8856645385955,67.0926517571885,7.19674985490424,"34007600700",NA
71.8248509857863,66.776750330251,27.6750330250991,7.28753852928225,54.2272126816381,51.9352568613652,12.5495376486129,"34007600800",NA
77.8652668416448,65.0043744531933,41.4041994750656,22.0909886264217,58.7489063867017,74.8705302096178,2.93088363954506,"34007600900",NA
47.9468126710989,66.2309793211081,30.316035895435,19.2742879438158,50.4682013265704,60.6651133234484,6.90596956691377,"34007601000",NA
57.7809455927774,66.1065088757396,24.7100591715976,33.4437869822485,53.0887573964497,90.0672529746508,7.52662721893491,"34007601101",NA
58.3516886930984,49.4309838472834,28.4324522760646,22.3201174743025,51.5785609397944,54.5196018687792,8.44346549192364,"34007601102",NA
54.2149005639656,51.3785947227987,30.9368514675363,19.4337385117106,49.8072932107916,53.7376358034701,5.61814408538393,"34007601200",NA
75.7160145219847,56.5529622980251,38.1807301017355,19.0105725114702,50.8078994614004,40.6896551724138,7.14143227608219,"34007601300",NA
41.9395732093809,6.00042256496936,32.8332981195859,9.31755757447707,58.4829917599831,9.10546785632578,13.7756180012677,"34007601400",NA
65.3184165232358,24.1775188485264,29.8149417409184,8.67032213845099,56.8026045236463,18.6635944700461,6.87114461960247,"34007601500",NA
75.715695952616,18.4106614017769,39.9308983218164,5.57749259624877,56.7620927936821,20.2517788724685,14.1658440276407,"34007601600",NA
87.2340425531915,28.8416075650118,40.9377462568952,11.7809298660362,59.2592592592593,34.0482573726542,5.83136327817179,"34007601700",NA
64.3239625167336,40.4283801874163,32.9986613119143,8.09906291834003,56.760374832664,18.996138996139,8.70147255689424,"34007601800",NA
81.3401187446989,40.8303546879296,38.6307396205664,7.97360461919164,56.9975254330492,23.8269347958562,5.16909540830355,"34007601900",NA
60.2722617709504,38.4366039147238,36.8158583717741,5.87208577484104,53.3599301832689,27.0938729623384,4.25134023189129,"34007602000",NA
23.9139603542809,36.2294390552509,25.0948966680725,19.0636862083509,59.2998734711092,34.2632955536181,13.2011809363138,"34007602503",NA
15.5322230267922,25.4937163375224,23.770197486535,20.1795332136445,42.0466786355476,22.7307398932113,12.2082585278276,"34007602601",NA
39.6116504854369,36.7313915857605,29.546925566343,15.8576051779935,50.3883495145631,29.2312995518787,14.9190938511327,"34007602602",NA
13.9678124379098,9.06020266242798,21.4385058613153,6.35803695608981,49.9304589707928,6.5553235908142,15.1003377707133,"34007602901",NA
23.3563494446112,20.0240168117682,24.8273791654158,6.51456019213449,57.9105373761633,17.4297442374487,13.5094566196337,"34007602902",NA
18.5604987248512,13.3898305084746,22.316384180791,8.38983050847458,50.225988700565,17.8957112002468,11.7796610169492,"34007603001",NA
34.7233201581028,31.1439842209073,26.0355029585799,19.8816568047337,51.1439842209073,38.7348531525981,9.38856015779093,"34007603002",NA
27.3011734028683,6.49282920469361,22.8422425032595,6.96219035202086,51.9687092568448,6.1055634807418,14.3155149934811,"34007603100",NA
11.7058377558757,6.37803283451983,20.674124654947,9.82129885224466,55.1067848321953,13.0475302889096,20.616010460555,"34007603200",NA
24.5158791634392,7.76529821843532,20.9333849728892,23.6444616576297,53.2920216886135,34.1311134235172,16.711851278079,"34007603301",NA
8.77367896311067,6.87936191425723,22.8148886673313,14.3735460285809,50.4154204054503,16.7325201855351,20.4885343968096,"34007603302",NA
17.487590683467,0.427198291206835,15.8419366322535,17.5863296546814,53.5065859736561,14.1998497370398,30.8650765396938,"34007603303",NA
9.65317919075144,2.87128712871287,21.7397454031117,13.974540311174,52.5035360678925,19.1606110040042,19.2362093352192,"34007603400",NA
14.6867565424266,1.04678826328311,26.5186360031721,14.6233148295004,49.928628072958,11.5863009030499,13.1800158604282,"34007603501",NA
1.15303983228512,2.72536687631027,27.2327044025157,12.3480083857442,50.41928721174,13.3451957295374,13.9832285115304,"34007603503",NA
5.10762495439621,2.18898212331266,28.7851149215615,17.1835096680044,52.7544691718351,11.6672939405344,15.3228748631886,"34007603504",NA
